NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
1,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202012,29,"2,000",55,2,2014,연희로5길 14,-,-,-,,,아파트
2,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,114.705,202012,28,"12,000",150,7,2002,연희로 38-20,-,-,-,,,아파트
3,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202012,28,"37,800",0,1,1993,연희로32길 20,-,-,-,,,아파트
4,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202012,27,"47,000",0,2,2001,연희로32길 48,-,-,-,,,아파트
5,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202012,26,"5,000",150,5,2001,연희로32길 48,-,-,-,,,아파트
6,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,전세,13.642,202012,26,"14,000",0,7,2014,연희로5길 14,-,-,-,,,아파트
7,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202012,23,"4,000",50,6,2014,연희로5길 14,-,-,-,,,아파트
8,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202012,22,"7,000",140,1,2002,연희로 38-20,-,-,-,,,아파트
9,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202012,21,"3,000",55,5,2014,연희로5길 14,-,-,-,,,아파트
10,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202012,19,"15,000",70,13,2018,홍제천로 136,-,-,-,,,아파트
11,서울특별시 서대문구 연희동,105-4,105,4,은하,전세,49.59,202012,19,"16,500",0,4,1971,연희로15길 127,-,-,-,,,아파트
12,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,전세,13.12,202012,18,"12,600",0,2,2014,연희로5길 54-11,-,-,-,,,아파트
13,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202012,16,"35,000",0,4,2018,홍제천로 136,-,-,-,,,아파트
14,서울특별시 서대문구 연희동,171-10,171,10,제니스APT,월세,59.87,202012,16,"3,000",100,6,2016,모래내로 376,-,-,-,,,아파트
15,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202012,15,"33,000",20,7,1999,동교로 291,-,-,-,,,아파트
16,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202012,15,"33,000",20,7,1999,동교로 291,-,-,-,,,아파트
17,서울특별시 서대문구 연희동,723-9,723,9,홍연(723-9),전세,40.33,202012,13,"9,500",0,5,1981,홍연6길 40,-,-,-,,,아파트
18,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,20.777,202012,11,"6,000",60,9,2014,연희로5길 14,-,-,-,,,아파트
19,서울특별시 서대문구 연희동,196-1,196,1,연희궁,전세,42.38,202012,11,"4,000",0,4,1972,증가로2길 40-16,-,-,-,,,아파트
20,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,112.8619,202012,11,"72,000",0,13,2018,홍제천로 136,-,-,-,,,아파트
21,서울특별시 서대문구 연희동,105-4,105,4,은하,월세,49.59,202012,9,"4,500",40,4,1971,연희로15길 127,-,-,-,,,아파트
22,서울특별시 서대문구 연희동,708-4,708,4,홍연,전세,54.35,202012,7,"17,000",0,3,1981,홍연8길 7,-,-,-,,,아파트
23,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,전세,13.12,202012,7,"16,500",0,3,2014,연희로5길 54-11,202101~202301,신규,-,,,아파트
24,서울특별시 서대문구 연희동,740,740,0,성원,전세,115.06,202012,6,"84,000",0,2,2001,연희로32길 48,-,-,-,,,아파트
25,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202012,5,"23,000",40,17,1999,동교로 291,-,-,-,,,아파트
26,서울특별시 서대문구 연희동,740,740,0,성원,전세,135.2,202012,3,"75,000",0,1,2001,연희로32길 48,-,-,-,,,아파트
27,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,전세,26.88,202012,3,"20,000",0,10,2014,연희로5길 54-11,-,-,-,,,아파트
28,서울특별시 서대문구 연희동,151-41,151,41,금보,월세,82.84,202012,2,"3,000",120,2,2004,연희로31길 14,-,-,-,,,아파트
29,서울특별시 서대문구 연희동,37-1,37,1,리베르떼-빌(LibertVille),월세,207.86,202012,2,"20,000",250,4,2002,연희로10길 43-20,-,-,-,,,아파트
30,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202012,1,"45,000",50,4,2001,연희로32길 48,-,-,-,,,아파트
31,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202012,1,500,70,3,2014,연희로5길 54-11,-,-,-,,,아파트
32,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202011,27,"60,000",0,13,2002,연희로 38-20,-,-,-,,,아파트
33,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202011,26,"37,800",0,14,2018,홍제천로 136,-,-,-,,,아파트
34,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202011,22,"60,000",0,12,2018,홍제천로 136,-,-,-,,,아파트
35,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202011,21,"40,000",25,16,2002,연희로 38-20,-,-,-,,,아파트
36,서울특별시 서대문구 연희동,723-9,723,9,홍연(723-9),전세,52.23,202011,19,"10,000",0,3,1981,홍연6길 40,-,-,-,,,아파트
37,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.6194,202011,18,"70,000",0,4,2018,홍제천로 136,-,-,-,,,아파트
38,서울특별시 서대문구 연희동,105-4,105,4,은하,전세,49.59,202011,18,"17,000",0,5,1971,연희로15길 127,-,-,-,,,아파트
39,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202011,18,"34,000",0,11,2001,연희로32길 48,-,-,-,,,아파트
40,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202011,18,"34,000",0,11,2001,연희로32길 48,-,-,-,,,아파트
41,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.6194,202011,16,"63,000",0,3,2018,홍제천로 136,-,-,-,,,아파트
42,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.79,202011,15,50,50,8,2002,연희로 38-20,-,-,-,,,아파트
43,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202011,13,500,65,3,2014,연희로5길 14,-,-,-,,,아파트
44,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202011,12,"2,000",105,18,2001,연희로32길 48,202011~202211,신규,-,,,아파트
45,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202011,7,"35,000",50,6,2001,연희로32길 48,-,-,-,,,아파트
46,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202011,5,"65,000",0,5,2018,홍제천로 136,-,-,-,,,아파트
47,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202011,3,"15,000",70,7,2001,연희로32길 48,-,-,-,,,아파트
48,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202011,2,"25,000",40,11,2002,연희로 38-20,-,-,-,,,아파트
49,서울특별시 서대문구 연희동,169-3,169,3,드리밍아파트,전세,79.26,202011,1,"45,000",0,9,2006,홍제천로 204,-,-,-,,,아파트
50,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202010,30,"45,200",0,6,2001,연희로32길 48,-,-,-,,,아파트
51,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202010,30,"43,000",0,9,2018,홍제천로 136,-,-,-,,,아파트
52,서울특별시 서대문구 연희동,703-25,703,25,선명(102동),전세,66.36,202010,28,"35,000",0,5,2004,증가로 74,-,-,-,,,아파트
53,서울특별시 서대문구 연희동,703-25,703,25,선명(102동),전세,66.36,202010,28,"35,000",0,5,2004,증가로 74,-,-,-,,,아파트
54,서울특별시 서대문구 연희동,742,742,0,성원쌍떼빌팰리스,월세,84.98,202010,24,"5,000",160,6,2005,연희로28길 35-28,-,-,-,,,아파트
55,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202010,22,"45,000",0,8,1993,연희로32길 20,-,-,-,,,아파트
56,서울특별시 서대문구 연희동,700,700,0,대림,월세,84.74,202010,22,"5,000",120,6,1993,연희로32길 20,-,-,-,,,아파트
57,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202010,21,"5,000",150,3,2001,연희로32길 48,-,-,-,,,아파트
58,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202010,19,"10,000",160,8,2018,홍제천로 136,-,-,-,,,아파트
59,서울특별시 서대문구 연희동,708-4,708,4,홍연,월세,52.23,202010,19,"5,000",70,3,1981,홍연8길 7,-,-,-,,,아파트
60,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202010,19,"30,000",80,18,2002,연희로 38-20,-,-,-,,,아파트
61,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202010,18,"43,500",0,2,1993,연희로32길 20,-,-,-,,,아파트
62,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202010,18,"55,000",0,8,2001,연희로32길 48,-,-,-,,,아파트
63,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8,202010,17,"73,000",0,9,2018,홍제천로 136,-,-,-,,,아파트
64,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202010,17,"45,000",0,2,2002,연희로 38-20,-,-,-,,,아파트
65,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202010,17,"50,000",0,17,2002,연희로 38-20,-,-,-,,,아파트
66,서울특별시 서대문구 연희동,700,700,0,대림,월세,84.74,202010,17,"20,000",70,1,1993,연희로32길 20,-,-,-,,,아파트
67,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8,202010,17,"69,000",0,2,2018,홍제천로 136,-,-,-,,,아파트
68,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202010,9,"2,000",130,3,2002,연희로 38-20,-,-,-,,,아파트
69,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202010,9,"60,000",0,20,2002,연희로 38-20,-,-,-,,,아파트
70,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202010,8,"10,000",130,5,2001,연희로32길 48,202012~202212,신규,-,,,아파트
71,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.4317,202010,7,"50,000",50,5,2018,홍제천로 136,-,-,-,,,아파트
72,서울특별시 서대문구 연희동,196-1,196,1,연희궁,전세,42.38,202010,7,"10,000",0,3,1972,증가로2길 40-16,-,-,-,,,아파트
73,서울특별시 서대문구 연희동,708-4,708,4,홍연,월세,74.25,202009,28,"5,000",50,3,1981,홍연8길 7,-,-,-,,,아파트
74,서울특별시 서대문구 연희동,700,700,0,대림,전세,119.49,202009,22,"50,000",0,1,1993,연희로32길 20,-,-,-,,,아파트
75,서울특별시 서대문구 연희동,169-9,169,9,에코빌리지,전세,67.68,202009,21,"30,000",0,4,2009,홍제천로 202,-,-,-,,,아파트
76,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202009,19,"51,000",0,6,2001,연희로32길 48,-,-,-,,,아파트
77,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8,202009,19,"73,000",0,11,2018,홍제천로 136,-,-,-,,,아파트
78,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202009,11,"50,400",0,2,2002,연희로 38-20,-,-,-,,,아파트
79,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202009,11,"45,000",0,10,1993,연희로32길 20,-,-,-,,,아파트
80,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202009,8,"20,000",20,17,2002,연희로 38-20,-,-,-,,,아파트
81,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202009,8,"43,000",0,7,2002,연희로 38-20,-,-,-,,,아파트
82,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202009,6,"45,000",20,19,2018,홍제천로 136,-,-,-,,,아파트
83,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202009,5,"48,300",0,16,2001,연희로32길 48,-,-,-,,,아파트
84,서울특별시 서대문구 연희동,700,700,0,대림,전세,119.49,202009,5,"46,000",0,4,1993,연희로32길 20,-,-,-,,,아파트
85,서울특별시 서대문구 연희동,740,740,0,성원,월세,115.06,202008,31,"30,000",120,12,2001,연희로32길 48,-,-,-,,,아파트
86,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202008,28,500,65,6,2014,연희로5길 14,-,-,-,,,아파트
87,서울특별시 서대문구 연희동,712-25,712,25,파크빌,전세,75.27,202008,27,"25,000",0,2,2003,홍연길 60,-,-,-,,,아파트
88,서울특별시 서대문구 연희동,700,700,0,대림,월세,84.74,202008,21,"10,000",120,1,1993,연희로32길 20,-,-,-,,,아파트
89,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202008,20,"49,000",0,5,2018,홍제천로 136,-,-,-,,,아파트
90,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202008,20,"52,000",0,1,2001,연희로32길 48,-,-,-,,,아파트
91,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202008,18,"30,000",70,8,2002,연희로 38-20,-,-,-,,,아파트
92,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202008,15,"35,000",10,18,1999,동교로 291,-,-,-,,,아파트
93,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202008,15,"35,000",10,18,1999,동교로 291,-,-,-,,,아파트
94,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,114.705,202008,14,"30,000",120,21,2002,연희로 38-20,-,-,-,,,아파트
95,서울특별시 서대문구 연희동,700,700,0,대림,월세,84.74,202008,14,"30,000",40,2,1993,연희로32길 20,-,-,-,,,아파트
96,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202008,10,"39,000",0,20,2002,연희로 38-20,-,-,-,,,아파트
97,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202008,8,"60,000",0,12,2002,연희로 38-20,-,-,-,,,아파트
98,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.79,202008,4,"39,000",0,7,2002,연희로 38-20,-,-,-,,,아파트
99,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202008,4,"5,000",140,7,2001,연희로32길 48,-,-,-,,,아파트
100,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202007,30,"60,000",0,16,2002,연희로 38-20,-,-,-,,,아파트
101,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202007,30,"30,000",32,13,2002,연희로 38-20,-,-,-,,,아파트
102,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202007,25,"1,000",67,13,2014,연희로5길 14,-,-,-,,,아파트
103,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202007,25,"59,400",0,5,2018,홍제천로 136,-,-,-,,,아파트
104,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202007,23,"6,000",100,21,2002,연희로 38-20,-,-,-,,,아파트
105,서울특별시 서대문구 연희동,196-1,196,1,연희궁,월세,42.38,202007,21,"3,000",30,4,1972,증가로2길 40-16,-,-,-,,,아파트
106,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202007,21,"33,000",0,10,2001,연희로32길 48,-,-,-,,,아파트
107,서울특별시 서대문구 연희동,187-122,187,122,우민,월세,92.94,202007,20,"20,000",50,3,2004,연희로11자길 14-31,202009~202209,신규,-,,,아파트
108,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202007,19,"13,000",73,16,2002,연희로 38-20,-,-,-,,,아파트
109,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202007,18,500,65,2,2014,연희로5길 14,-,-,-,,,아파트
110,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202007,17,"51,000",0,7,2002,연희로 38-20,-,-,-,,,아파트
111,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202007,15,"53,000",0,7,2002,연희로 38-20,-,-,-,,,아파트
112,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202007,11,"13,000",75,3,2001,연희로32길 48,-,-,-,,,아파트
113,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202007,11,"1,000",63,10,2014,연희로5길 14,-,-,-,,,아파트
114,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202007,10,"42,000",0,10,1993,연희로32길 20,-,-,-,,,아파트
115,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202007,8,"37,000",0,2,1999,동교로 291,-,-,-,,,아파트
116,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202007,6,"48,000",0,7,1993,연희로32길 20,-,-,-,,,아파트
117,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202007,6,"28,000",0,3,2002,연희로 38-20,-,-,-,,,아파트
118,서울특별시 서대문구 연희동,700,700,0,대림,전세,119.49,202007,5,"41,000",0,1,1993,연희로32길 20,-,-,-,,,아파트
119,서울특별시 서대문구 연희동,742,742,0,성원쌍떼빌팰리스,월세,84.98,202007,4,"8,000",160,8,2005,연희로28길 35-28,-,-,-,,,아파트
120,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202007,1,"3,000",55,12,2014,연희로5길 14,-,-,-,,,아파트
121,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202006,29,"1,000",60,5,2014,연희로5길 54-11,-,-,-,,,아파트
122,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202006,29,"48,000",0,13,2001,연희로32길 48,-,-,-,,,아파트
123,서울특별시 서대문구 연희동,74-14,74,14,동도아카데미하우스2차,전세,214.63,202006,29,"55,000",0,4,2000,연희로26가길 33,-,-,-,,,아파트
124,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,114.705,202006,28,"30,000",110,20,2002,연희로 38-20,-,-,-,,,아파트
125,서울특별시 서대문구 연희동,103-1,103,1,덕운포레스트힐,전세,135.905,202006,26,"55,000",0,3,2007,증가로 54,-,-,-,,,아파트
